Id,Quantity
S_0|Item_1227|2018-08-24,0.012
S_0|Item_1227|2018-09-23,0.012
S_0|Item_1237|2018-02-14,0.012
S_0|Item_1237|2018-05-22,0.012
S_0|Item_1237|2018-06-02,0.012
S_0|Item_1237|2018-06-13,0.012
S_0|Item_1237|2018-07-19,0.012
S_0|Item_1237|2018-08-24,0.012
S_0|Item_1237|2018-09-23,0.012
S_0|Item_1245|2018-02-14,0.012
S_0|Item_1245|2018-05-22,0.012
S_0|Item_1245|2018-06-02,0.012
S_0|Item_1245|2018-06-13,0.012
S_0|Item_1245|2018-07-19,0.012
S_0|Item_1245|2018-08-24,0.012
S_0|Item_1245|2018-09-23,0.012
S_0|Item_1277|2018-02-14,0.012
S_0|Item_1277|2018-05-22,0.012
S_0|Item_1277|2018-06-02,0.012
S_0|Item_1277|2018-06-13,0.012
S_0|Item_1277|2018-07-19,0.012
S_0|Item_1277|2018-08-24,0.012
S_0|Item_1277|2018-09-23,0.012
S_0|Item_1483|2018-02-14,0.012
S_0|Item_1483|2018-05-22,0.012
S_0|Item_1483|2018-06-02,0.012
S_0|Item_1483|2018-06-13,0.012
S_0|Item_1483|2018-07-19,0.012
S_0|Item_1483|2018-08-24,0.012
S_0|Item_1483|2018-09-23,0.012
S_0|Item_1534|2018-02-14,0.012
S_0|Item_1534|2018-05-22,0.012
S_0|Item_1534|2018-06-02,0.012
S_0|Item_1534|2018-06-13,0.012
S_0|Item_1534|2018-07-19,0.012
S_0|Item_1534|2018-08-24,0.012
S_0|Item_1534|2018-09-23,0.012
S_0|Item_1535|2018-02-14,0.012
S_0|Item_1535|2018-05-22,0.012
S_0|Item_1535|2018-06-02,0.012
S_0|Item_1535|2018-06-13,0.012
S_0|Item_1535|2018-07-19,0.012
S_0|Item_1535|2018-08-24,0.012
S_0|Item_1535|2018-09-23,0.012
S_0|Item_1611|2018-02-14,0.012
S_0|Item_1611|2018-05-22,0.012
S_0|Item_1611|2018-06-02,0.012
S_0|Item_1611|2018-06-13,0.012
S_0|Item_1611|2018-07-19,0.012
S_0|Item_1611|2018-08-24,0.012
S_0|Item_1611|2018-09-23,0.012
S_0|Item_1612|2018-02-14,0.012
S_0|Item_1612|2018-05-22,0.012
S_0|Item_1612|2018-06-02,0.012
S_0|Item_1612|2018-06-13,0.012
S_0|Item_1612|2018-07-19,0.012
S_0|Item_1612|2018-08-24,0.012
S_0|Item_1612|2018-09-23,0.012
S_0|Item_1643|2018-02-14,0.012
S_0|Item_1643|2018-05-22,0.012
S_0|Item_1643|2018-06-02,0.012
S_0|Item_1643|2018-06-13,0.012
S_0|Item_1643|2018-07-19,0.012
S_0|Item_1643|2018-08-24,0.012
S_0|Item_1643|2018-09-23,0.012
S_0|Item_1644|2018-02-14,0.012
S_0|Item_1644|2018-05-22,0.012
S_0|Item_1644|2018-06-02,0.012
S_0|Item_1644|2018-06-13,0.012
S_0|Item_1644|2018-07-19,0.012
S_0|Item_1644|2018-08-24,0.012
S_0|Item_1644|2018-09-23,0.012
S_0|Item_1710|2018-02-14,0.012
S_0|Item_1710|2018-05-22,0.012
S_0|Item_1710|2018-06-02,0.012
S_0|Item_1710|2018-06-13,0.012
S_0|Item_1710|2018-07-19,0.012
S_0|Item_1710|2018-08-24,0.012
S_0|Item_1710|2018-09-23,0.012
S_0|Item_1767|2018-02-14,0.012
S_0|Item_1767|2018-05-22,0.012
S_0|Item_1767|2018-06-02,0.012
S_0|Item_1767|2018-06-13,0.012
S_0|Item_1767|2018-07-19,0.012
S_0|Item_1767|2018-08-24,0.012
S_0|Item_1767|2018-09-23,0.012
S_0|Item_1789|2018-02-14,0.012
S_0|Item_1789|2018-05-22,0.012
S_0|Item_1789|2018-06-02,0.012
S_0|Item_1789|2018-06-13,0.012
S_0|Item_1789|2018-07-19,0.012
S_0|Item_1789|2018-08-24,0.012
S_0|Item_1789|2018-09-23,0.012
S_0|Item_1790|2018-02-14,0.012
S_0|Item_1790|2018-05-22,0.012
S_0|Item_1790|2018-06-02,0.012
S_0|Item_1790|2018-06-13,0.012
S_0|Item_1790|2018-07-19,0.012
S_0|Item_1790|2018-08-24,0.012
S_0|Item_1790|2018-09-23,0.012
S_0|Item_1791|2018-02-14,0.012
S_0|Item_1791|2018-05-22,0.012
S_0|Item_1791|2018-06-02,0.012
S_0|Item_1791|2018-06-13,0.012
S_0|Item_1791|2018-07-19,0.012
S_0|Item_1791|2018-08-24,0.012
S_0|Item_1791|2018-09-23,0.012
S_0|Item_1799|2018-02-14,0.012
S_0|Item_1799|2018-05-22,0.012
S_0|Item_1799|2018-06-02,0.012
S_0|Item_1799|2018-06-13,0.012
S_0|Item_1799|2018-07-19,0.012
S_0|Item_1799|2018-08-24,0.012
S_0|Item_1799|2018-09-23,0.012
S_0|Item_1807|2018-02-14,0.012
S_0|Item_1807|2018-05-22,0.012
S_0|Item_1807|2018-06-02,0.012
S_0|Item_1807|2018-06-13,0.012
S_0|Item_1807|2018-07-19,0.012
S_0|Item_1807|2018-08-24,0.012
S_0|Item_1807|2018-09-23,0.012
S_0|Item_1811|2018-02-14,0.012
S_0|Item_1811|2018-05-22,0.012
S_0|Item_1811|2018-06-02,0.012
S_0|Item_1811|2018-06-13,0.012
S_0|Item_1811|2018-07-19,0.012
S_0|Item_1811|2018-08-24,0.012
S_0|Item_1811|2018-09-23,0.012
S_0|Item_1814|2018-02-14,0.012
S_0|Item_1814|2018-05-22,0.012
S_0|Item_1814|2018-06-02,0.012
S_0|Item_1814|2018-06-13,0.012
S_0|Item_1814|2018-07-19,0.012
S_0|Item_1814|2018-08-24,0.012
S_0|Item_1814|2018-09-23,0.012
S_0|Item_1816|2018-02-14,0.012
S_0|Item_1816|2018-05-22,0.012
S_0|Item_1816|2018-06-02,0.012
S_0|Item_1816|2018-06-13,0.012
S_0|Item_1816|2018-07-19,0.012
S_0|Item_1816|2018-08-24,0.012
S_0|Item_1816|2018-09-23,0.012
S_0|Item_1820|2018-02-14,0.012
S_0|Item_1820|2018-05-22,0.012
S_0|Item_1820|2018-06-02,0.012
S_0|Item_1820|2018-06-13,0.012
S_0|Item_1820|2018-07-19,0.012
S_0|Item_1820|2018-08-24,0.012
S_0|Item_1820|2018-09-23,0.012
S_0|Item_1821|2018-02-14,0.012
S_0|Item_1821|2018-05-22,0.012
S_0|Item_1821|2018-06-02,0.012
S_0|Item_1821|2018-06-13,0.012
S_0|Item_1821|2018-07-19,0.012
S_0|Item_1821|2018-08-24,0.012
S_0|Item_1821|2018-09-23,0.012
S_0|Item_1826|2018-02-14,0.012
S_0|Item_1826|2018-05-22,0.012
S_0|Item_1826|2018-06-02,0.012
S_0|Item_1826|2018-06-13,0.012
S_0|Item_1826|2018-07-19,0.012
S_0|Item_1826|2018-08-24,0.012
S_0|Item_1826|2018-09-23,0.012
S_0|Item_1830|2018-02-14,0.012
S_0|Item_1830|2018-05-22,0.012
S_0|Item_1830|2018-06-02,0.012
S_0|Item_1830|2018-06-13,0.012
S_0|Item_1830|2018-07-19,0.012
S_0|Item_1830|2018-08-24,0.012
S_0|Item_1830|2018-09-23,0.012
S_0|Item_1833|2018-02-14,0.012
S_0|Item_1833|2018-05-22,0.012
S_0|Item_1833|2018-06-02,0.012
S_0|Item_1833|2018-06-13,0.012
S_0|Item_1833|2018-07-19,0.012
S_0|Item_1833|2018-08-24,0.012
S_0|Item_1833|2018-09-23,0.012
S_0|Item_1842|2018-02-14,0.012
S_0|Item_1842|2018-05-22,0.012
S_0|Item_1842|2018-06-02,0.012
S_0|Item_1842|2018-06-13,0.012
S_0|Item_1842|2018-07-19,0.012
S_0|Item_1842|2018-08-24,0.012
S_0|Item_1842|2018-09-23,0.012
S_0|Item_1843|2018-02-14,0.012
S_0|Item_1843|2018-05-22,0.012
S_0|Item_1843|2018-06-02,0.012
S_0|Item_1843|2018-06-13,0.012
S_0|Item_1843|2018-07-19,0.012
S_0|Item_1843|2018-08-24,0.012
S_0|Item_1843|2018-09-23,0.012
S_0|Item_1878|2018-02-14,0.012
S_0|Item_1878|2018-05-22,0.012
S_0|Item_1878|2018-06-02,0.012
S_0|Item_1878|2018-06-13,0.012
S_0|Item_1878|2018-07-19,0.012
S_0|Item_1878|2018-08-24,0.012
S_0|Item_1878|2018-09-23,0.012
S_0|Item_2168|2018-02-14,0.012
S_0|Item_2168|2018-05-22,0.012
S_0|Item_2168|2018-06-02,0.012
S_0|Item_2168|2018-06-13,0.012
S_0|Item_2168|2018-07-19,0.012
S_0|Item_2168|2018-08-24,0.012
S_0|Item_2168|2018-09-23,0.012
S_0|Item_2173|2018-02-14,0.012
S_0|Item_2173|2018-05-22,0.012
S_0|Item_2173|2018-06-02,0.012
S_0|Item_2173|2018-06-13,0.012
S_0|Item_2173|2018-07-19,0.012
S_0|Item_2173|2018-08-24,0.012
S_0|Item_2173|2018-09-23,0.012
S_0|Item_2177|2018-02-14,0.012
S_0|Item_2177|2018-05-22,0.012
S_0|Item_2177|2018-06-02,0.012
S_0|Item_2177|2018-06-13,0.012
S_0|Item_2177|2018-07-19,0.012
S_0|Item_2177|2018-08-24,0.012
S_0|Item_2177|2018-09-23,0.012
S_0|Item_2178|2018-02-14,0.012
S_0|Item_2178|2018-05-22,0.012
S_0|Item_2178|2018-06-02,0.012
S_0|Item_2178|2018-06-13,0.012
S_0|Item_2178|2018-07-19,0.012
S_0|Item_2178|2018-08-24,0.012
S_0|Item_2178|2018-09-23,0.012
S_0|Item_2180|2018-02-14,0.012
S_0|Item_2180|2018-05-22,0.012
S_0|Item_2180|2018-06-02,0.012
S_0|Item_2180|2018-06-13,0.012
S_0|Item_2180|2018-07-19,0.012
S_0|Item_2180|2018-08-24,0.012
S_0|Item_2180|2018-09-23,0.012
S_0|Item_2182|2018-02-14,0.012
S_0|Item_2182|2018-05-22,0.012
S_0|Item_2182|2018-06-02,0.012
S_0|Item_2182|2018-06-13,0.012
S_0|Item_2182|2018-07-19,0.012
S_0|Item_2182|2018-08-24,0.012
S_0|Item_2182|2018-09-23,0.012
S_0|Item_2183|2018-02-14,0.012
S_0|Item_2183|2018-05-22,0.012
S_0|Item_2183|2018-06-02,0.012
S_0|Item_2183|2018-06-13,0.012
S_0|Item_2183|2018-07-19,0.012
S_0|Item_2183|2018-08-24,0.012
S_0|Item_2183|2018-09-23,0.012
S_0|Item_2187|2018-02-14,0.012
S_0|Item_2187|2018-05-22,0.012
S_0|Item_2187|2018-06-02,0.012
S_0|Item_2187|2018-06-13,0.012
S_0|Item_2187|2018-07-19,0.012
S_0|Item_2187|2018-08-24,0.012
S_0|Item_2187|2018-09-23,0.012
S_0|Item_2220|2018-02-14,0.012
S_0|Item_2220|2018-05-22,0.012
S_0|Item_2220|2018-06-02,0.012
S_0|Item_2220|2018-06-13,0.012
S_0|Item_2220|2018-07-19,0.012
S_0|Item_2220|2018-08-24,0.012
S_0|Item_2220|2018-09-23,0.012
S_0|Item_2226|2018-02-14,0.012
S_0|Item_2226|2018-05-22,0.012
S_0|Item_2226|2018-06-02,0.012
S_0|Item_2226|2018-06-13,0.012
S_0|Item_2226|2018-07-19,0.012
S_0|Item_2226|2018-08-24,0.012
S_0|Item_2226|2018-09-23,0.012
S_0|Item_2230|2018-02-14,0.012
S_0|Item_2230|2018-05-22,0.012
S_0|Item_2230|2018-06-02,0.012
S_0|Item_2230|2018-06-13,0.012
S_0|Item_2230|2018-07-19,0.012
S_0|Item_2230|2018-08-24,0.012
S_0|Item_2230|2018-09-23,0.012
S_0|Item_2342|2018-02-14,0.012
S_0|Item_2342|2018-05-22,0.012
S_0|Item_2342|2018-06-02,0.012
S_0|Item_2342|2018-06-13,0.012
S_0|Item_2342|2018-07-19,0.012
S_0|Item_2342|2018-08-24,0.012
S_0|Item_2342|2018-09-23,0.012
S_0|Item_2822|2018-02-14,0.012
S_0|Item_2822|2018-05-22,0.012
S_0|Item_2822|2018-06-02,0.012
S_0|Item_2822|2018-06-13,0.012
S_0|Item_2822|2018-07-19,0.012
S_0|Item_2822|2018-08-24,0.012
S_0|Item_2822|2018-09-23,0.012
S_0|Item_2826|2018-02-14,0.012
S_0|Item_2826|2018-05-22,0.012
S_0|Item_2826|2018-06-02,0.012
S_0|Item_2826|2018-06-13,0.012
S_0|Item_2826|2018-07-19,0.012
S_0|Item_2826|2018-08-24,0.012
S_0|Item_2826|2018-09-23,0.012
S_0|Item_2831|2018-02-14,0.012
S_0|Item_2831|2018-05-22,0.012
S_0|Item_2831|2018-06-02,0.012
S_0|Item_2831|2018-06-13,0.012
S_0|Item_2831|2018-07-19,0.012
S_0|Item_2831|2018-08-24,0.012
S_0|Item_2831|2018-09-23,0.012
S_0|Item_2847|2018-02-14,0.012
S_0|Item_2847|2018-05-22,0.012
S_0|Item_2847|2018-06-02,0.012
S_0|Item_2847|2018-06-13,0.012
S_0|Item_2847|2018-07-19,0.012
S_0|Item_2847|2018-08-24,0.012
S_0|Item_2847|2018-09-23,0.012
S_0|Item_258|2018-02-14,0.012
S_0|Item_258|2018-05-22,0.012
S_0|Item_258|2018-06-02,0.012
S_0|Item_258|2018-06-13,0.012
S_0|Item_258|2018-07-19,0.012
S_0|Item_258|2018-08-24,0.012
S_0|Item_258|2018-09-23,0.012
S_0|Item_1244|2018-02-14,0.012
S_0|Item_1244|2018-05-22,0.012
S_0|Item_1244|2018-06-02,0.012
S_0|Item_1244|2018-06-13,0.012
S_0|Item_1244|2018-07-19,0.012
S_0|Item_1244|2018-08-24,0.012
S_0|Item_1244|2018-09-23,0.012
S_0|Item_1278|2018-02-14,0.012
S_0|Item_1278|2018-05-22,0.012
S_0|Item_1278|2018-06-02,0.012
S_0|Item_1278|2018-06-13,0.012
S_0|Item_1278|2018-07-19,0.012
S_0|Item_1278|2018-08-24,0.012
S_0|Item_1278|2018-09-23,0.012
S_0|Item_1453|2018-02-14,0.012
S_0|Item_1453|2018-05-22,0.012
S_0|Item_1453|2018-06-02,0.012
S_0|Item_1453|2018-06-13,0.012
S_0|Item_1453|2018-07-19,0.012
S_0|Item_1453|2018-08-24,0.012
S_0|Item_1453|2018-09-23,0.012
S_0|Item_1484|2018-02-14,0.012
S_0|Item_1484|2018-05-22,0.012
S_0|Item_1484|2018-06-02,0.012
S_0|Item_1484|2018-06-13,0.012
S_0|Item_1484|2018-07-19,0.012
S_0|Item_1484|2018-08-24,0.012
S_0|Item_1484|2018-09-23,0.012
S_0|Item_1496|2018-02-14,0.012
S_0|Item_1496|2018-05-22,0.012
S_0|Item_1496|2018-06-02,0.012
S_0|Item_1496|2018-06-13,0.012
S_0|Item_1496|2018-07-19,0.012
S_0|Item_1496|2018-08-24,0.012
S_0|Item_1496|2018-09-23,0.012
S_0|Item_1536|2018-02-14,0.012
S_0|Item_1536|2018-05-22,0.012
S_0|Item_1536|2018-06-02,0.012
S_0|Item_1536|2018-06-13,0.012
S_0|Item_1536|2018-07-19,0.012
S_0|Item_1536|2018-08-24,0.012
S_0|Item_1536|2018-09-23,0.012
S_0|Item_1537|2018-02-14,0.012
S_0|Item_1537|2018-05-22,0.012
S_0|Item_1537|2018-06-02,0.012
S_0|Item_1537|2018-06-13,0.012
S_0|Item_1537|2018-07-19,0.012
S_0|Item_1537|2018-08-24,0.012
S_0|Item_1537|2018-09-23,0.012
S_0|Item_1635|2018-02-14,0.012
S_0|Item_1635|2018-05-22,0.012
S_0|Item_1635|2018-06-02,0.012
S_0|Item_1635|2018-06-13,0.012
S_0|Item_1635|2018-07-19,0.012
S_0|Item_1635|2018-08-24,0.012
S_0|Item_1635|2018-09-23,0.012
S_0|Item_1636|2018-02-14,0.012
S_0|Item_1636|2018-05-22,0.012
S_0|Item_1636|2018-06-02,0.012
S_0|Item_1636|2018-06-13,0.012
S_0|Item_1636|2018-07-19,0.012
S_0|Item_1636|2018-08-24,0.012
S_0|Item_1636|2018-09-23,0.012
S_0|Item_1639|2018-02-14,0.012
S_0|Item_1639|2018-05-22,0.012
S_0|Item_1639|2018-06-02,0.012
S_0|Item_1639|2018-06-13,0.012
S_0|Item_1639|2018-07-19,0.012
S_0|Item_1639|2018-08-24,0.012
S_0|Item_1639|2018-09-23,0.012
S_0|Item_1641|2018-02-14,0.012
S_0|Item_1641|2018-05-22,0.012
S_0|Item_1641|2018-06-02,0.012
S_0|Item_1641|2018-06-13,0.012
S_0|Item_1641|2018-07-19,0.012
S_0|Item_1641|2018-08-24,0.012
S_0|Item_1641|2018-09-23,0.012
S_0|Item_1712|2018-02-14,0.012
S_0|Item_1712|2018-05-22,0.012
S_0|Item_1712|2018-06-02,0.012
S_0|Item_1712|2018-06-13,0.012
S_0|Item_1712|2018-07-19,0.012
S_0|Item_1712|2018-08-24,0.012
S_0|Item_1712|2018-09-23,0.012
S_0|Item_1713|2018-02-14,0.012
S_0|Item_1713|2018-05-22,0.012
S_0|Item_1713|2018-06-02,0.012
S_0|Item_1713|2018-06-13,0.012
S_0|Item_1713|2018-07-19,0.012
S_0|Item_1713|2018-08-24,0.012
S_0|Item_1713|2018-09-23,0.012
S_0|Item_1717|2018-02-14,0.012
S_0|Item_1717|2018-05-22,0.012
S_0|Item_1717|2018-06-02,0.012
S_0|Item_1717|2018-06-13,0.012
S_0|Item_1717|2018-07-19,0.012
S_0|Item_1717|2018-08-24,0.012
S_0|Item_1717|2018-09-23,0.012
S_0|Item_1725|2018-02-14,0.012
S_0|Item_1725|2018-05-22,0.012
S_0|Item_1725|2018-06-02,0.012
S_0|Item_1725|2018-06-13,0.012
S_0|Item_1725|2018-07-19,0.012
S_0|Item_1725|2018-08-24,0.012
S_0|Item_1725|2018-09-23,0.012
S_0|Item_1728|2018-02-14,0.012
S_0|Item_1728|2018-05-22,0.012
S_0|Item_1728|2018-06-02,0.012
S_0|Item_1728|2018-06-13,0.012
S_0|Item_1728|2018-07-19,0.012
S_0|Item_1728|2018-08-24,0.012
S_0|Item_1728|2018-09-23,0.012
S_0|Item_1740|2018-02-14,0.012
S_0|Item_1740|2018-05-22,0.012
S_0|Item_1740|2018-06-02,0.012
S_0|Item_1740|2018-06-13,0.012
S_0|Item_1740|2018-07-19,0.012
S_0|Item_1740|2018-08-24,0.012
S_0|Item_1740|2018-09-23,0.012
S_0|Item_1852|2018-02-14,0.012
S_0|Item_1852|2018-05-22,0.012
S_0|Item_1852|2018-06-02,0.012
S_0|Item_1852|2018-06-13,0.012
S_0|Item_1852|2018-07-19,0.012
S_0|Item_1852|2018-08-24,0.012
S_0|Item_1852|2018-09-23,0.012
S_0|Item_1875|2018-02-14,0.012
S_0|Item_1875|2018-05-22,0.012
S_0|Item_1875|2018-06-02,0.012
S_0|Item_1875|2018-06-13,0.012
S_0|Item_1875|2018-07-19,0.012
S_0|Item_1875|2018-08-24,0.012
S_0|Item_1875|2018-09-23,0.012
S_0|Item_1883|2018-02-14,0.012
S_0|Item_1883|2018-05-22,0.012
S_0|Item_1883|2018-06-02,0.012
S_0|Item_1883|2018-06-13,0.012
S_0|Item_1883|2018-07-19,0.012
S_0|Item_1883|2018-08-24,0.012
S_0|Item_1883|2018-09-23,0.012
S_0|Item_1891|2018-02-14,0.012
S_0|Item_1891|2018-05-22,0.012
S_0|Item_1891|2018-06-02,0.012
S_0|Item_1891|2018-06-13,0.012
S_0|Item_1891|2018-07-19,0.012
S_0|Item_1891|2018-08-24,0.012
S_0|Item_1891|2018-09-23,0.012
S_0|Item_1893|2018-02-14,0.012
S_0|Item_1893|2018-05-22,0.012
S_0|Item_1893|2018-06-02,0.012
S_0|Item_1893|2018-06-13,0.012
S_0|Item_1893|2018-07-19,0.012
S_0|Item_1893|2018-08-24,0.012
S_0|Item_1893|2018-09-23,0.012
S_0|Item_1898|2018-02-14,0.012
S_0|Item_1898|2018-05-22,0.012
S_0|Item_1898|2018-06-02,0.012
S_0|Item_1898|2018-06-13,0.012
S_0|Item_1898|2018-07-19,0.012
S_0|Item_1898|2018-08-24,0.012
S_0|Item_1898|2018-09-23,0.012
S_0|Item_1899|2018-02-14,0.012
S_0|Item_1899|2018-05-22,0.012
S_0|Item_1899|2018-06-02,0.012
S_0|Item_1899|2018-06-13,0.012
S_0|Item_1899|2018-07-19,0.012
S_0|Item_1899|2018-08-24,0.012
S_0|Item_1899|2018-09-23,0.012
S_0|Item_2092|2018-02-14,0.012
S_0|Item_2092|2018-05-22,0.012
S_0|Item_2092|2018-06-02,0.012
S_0|Item_2092|2018-06-13,0.012
S_0|Item_2092|2018-07-19,0.012
S_0|Item_2092|2018-08-24,0.012
S_0|Item_2092|2018-09-23,0.012
S_0|Item_2181|2018-02-14,0.012
S_0|Item_2181|2018-05-22,0.012
S_0|Item_2181|2018-06-02,0.012
S_0|Item_2181|2018-06-13,0.012
S_0|Item_2181|2018-07-19,0.012
S_0|Item_2181|2018-08-24,0.012
S_0|Item_2181|2018-09-23,0.012
S_0|Item_2186|2018-02-14,0.012
S_0|Item_2186|2018-05-22,0.012
S_0|Item_2186|2018-06-02,0.012
S_0|Item_2186|2018-06-13,0.012
S_0|Item_2186|2018-07-19,0.012
S_0|Item_2186|2018-08-24,0.012
S_0|Item_2186|2018-09-23,0.012
S_0|Item_2207|2018-02-14,0.012
S_0|Item_2207|2018-05-22,0.012
S_0|Item_2207|2018-06-02,0.012
S_0|Item_2207|2018-06-13,0.012
S_0|Item_2207|2018-07-19,0.012
S_0|Item_2207|2018-08-24,0.012
S_0|Item_2207|2018-09-23,0.012
S_0|Item_2218|2018-02-14,0.012
S_0|Item_2218|2018-05-22,0.012
S_0|Item_2218|2018-06-02,0.012
S_0|Item_2218|2018-06-13,0.012
S_0|Item_2218|2018-07-19,0.012
S_0|Item_2218|2018-08-24,0.012
S_0|Item_2218|2018-09-23,0.012
S_0|Item_2221|2018-02-14,0.012
S_0|Item_2221|2018-05-22,0.012
S_0|Item_2221|2018-06-02,0.012
S_0|Item_2221|2018-06-13,0.012
S_0|Item_2221|2018-07-19,0.012
S_0|Item_2221|2018-08-24,0.012
S_0|Item_2221|2018-09-23,0.012
S_0|Item_2222|2018-02-14,0.012
S_0|Item_2222|2018-05-22,0.012
S_0|Item_2222|2018-06-02,0.012
S_0|Item_2222|2018-06-13,0.012
S_0|Item_2222|2018-07-19,0.012
S_0|Item_2222|2018-08-24,0.012
S_0|Item_2222|2018-09-23,0.012
S_0|Item_2228|2018-02-14,0.012
S_0|Item_2228|2018-05-22,0.012
S_0|Item_2228|2018-06-02,0.012
S_0|Item_2228|2018-06-13,0.012
S_0|Item_2228|2018-07-19,0.012
S_0|Item_2228|2018-08-24,0.012
S_0|Item_2228|2018-09-23,0.012
S_0|Item_2684|2018-02-14,0.012
S_0|Item_2684|2018-05-22,0.012
S_0|Item_2684|2018-06-02,0.012
S_0|Item_2684|2018-06-13,0.012
S_0|Item_2684|2018-07-19,0.012
S_0|Item_2684|2018-08-24,0.012
S_0|Item_2684|2018-09-23,0.012
S_0|Item_2733|2018-02-14,0.012
S_0|Item_2733|2018-05-22,0.012
S_0|Item_2733|2018-06-02,0.012
S_0|Item_2733|2018-06-13,0.012
S_0|Item_2733|2018-07-19,0.012
S_0|Item_2733|2018-08-24,0.012
S_0|Item_2733|2018-09-23,0.012
S_0|Item_2825|2018-02-14,0.012
S_0|Item_2825|2018-05-22,0.012
S_0|Item_2825|2018-06-02,0.012
S_0|Item_2825|2018-06-13,0.012
S_0|Item_2825|2018-07-19,0.012
S_0|Item_2825|2018-08-24,0.012
S_0|Item_2825|2018-09-23,0.012
S_0|Item_1168|2018-02-14,0.012
S_0|Item_1168|2018-05-22,0.012
S_0|Item_1168|2018-06-02,0.012
S_0|Item_1168|2018-06-13,0.012
S_0|Item_1168|2018-07-19,0.012
S_0|Item_1168|2018-08-24,0.012
S_0|Item_1168|2018-09-23,0.012
S_0|Item_1301|2018-02-14,0.012
S_0|Item_1301|2018-05-22,0.012
S_0|Item_1301|2018-06-02,0.012
S_0|Item_1301|2018-06-13,0.012
S_0|Item_1301|2018-07-19,0.012
S_0|Item_1301|2018-08-24,0.012
S_0|Item_1301|2018-09-23,0.012
S_0|Item_1508|2018-02-14,0.012
S_0|Item_1508|2018-05-22,0.012
S_0|Item_1508|2018-06-02,0.012
S_0|Item_1508|2018-06-13,0.012
S_0|Item_1508|2018-07-19,0.012
S_0|Item_1508|2018-08-24,0.012
S_0|Item_1508|2018-09-23,0.012
S_0|Item_1642|2018-02-14,0.012
S_0|Item_1642|2018-05-22,0.012
S_0|Item_1642|2018-06-02,0.012
S_0|Item_1642|2018-06-13,0.012
S_0|Item_1642|2018-07-19,0.012
S_0|Item_1642|2018-08-24,0.012
S_0|Item_1642|2018-09-23,0.012
S_0|Item_1711|2018-02-14,0.012
S_0|Item_1711|2018-05-22,0.012
S_0|Item_1711|2018-06-02,0.012
S_0|Item_1711|2018-06-13,0.012
S_0|Item_1711|2018-07-19,0.012
S_0|Item_1711|2018-08-24,0.012
S_0|Item_1711|2018-09-23,0.012
S_0|Item_1714|2018-02-14,0.012
S_0|Item_1714|2018-05-22,0.012
S_0|Item_1714|2018-06-02,0.012
S_0|Item_1714|2018-06-13,0.012
S_0|Item_1714|2018-07-19,0.012
S_0|Item_1714|2018-08-24,0.012
S_0|Item_1714|2018-09-23,0.012
S_0|Item_1756|2018-02-14,0.012
S_0|Item_1756|2018-05-22,0.012
S_0|Item_1756|2018-06-02,0.012
S_0|Item_1756|2018-06-13,0.012
S_0|Item_1756|2018-07-19,0.012
S_0|Item_1756|2018-08-24,0.012
S_0|Item_1756|2018-09-23,0.012
S_0|Item_2275|2018-02-14,0.012
S_0|Item_2275|2018-05-22,0.012
S_0|Item_2275|2018-06-02,0.012
S_0|Item_2275|2018-06-13,0.012
S_0|Item_2275|2018-07-19,0.012
S_0|Item_2275|2018-08-24,0.012
S_0|Item_2275|2018-09-23,0.012
S_0|Item_2737|2018-02-14,0.012
S_0|Item_2737|2018-05-22,0.012
S_0|Item_2737|2018-06-02,0.012
S_0|Item_2737|2018-06-13,0.012
S_0|Item_2737|2018-07-19,0.012
S_0|Item_2737|2018-08-24,0.012
S_0|Item_2737|2018-09-23,0.012
S_0|Item_1647|2018-02-14,0.012
S_0|Item_1647|2018-05-22,0.012
S_0|Item_1647|2018-06-02,0.012
S_0|Item_1647|2018-06-13,0.012
S_0|Item_1647|2018-07-19,0.012
S_0|Item_1647|2018-08-24,0.012
S_0|Item_1647|2018-09-23,0.012
S_0|Item_1745|2018-02-14,0.012
S_0|Item_1745|2018-05-22,0.012
S_0|Item_1745|2018-06-02,0.012
S_0|Item_1745|2018-06-13,0.012
S_0|Item_1745|2018-07-19,0.012
S_0|Item_1745|2018-08-24,0.012
S_0|Item_1745|2018-09-23,0.012
S_0|Item_2824|2018-02-14,0.012
S_0|Item_2824|2018-05-22,0.012
S_0|Item_2824|2018-06-02,0.012
S_0|Item_2824|2018-06-13,0.012
S_0|Item_2824|2018-07-19,0.012
S_0|Item_2824|2018-08-24,0.012
S_0|Item_2824|2018-09-23,0.012
S_0|Item_259|2018-02-14,0.012
S_0|Item_259|2018-05-22,0.012
S_0|Item_259|2018-06-02,0.012
S_0|Item_259|2018-06-13,0.012
S_0|Item_259|2018-07-19,0.012
S_0|Item_259|2018-08-24,0.012
S_0|Item_259|2018-09-23,0.012
S_0|Item_1736|2018-02-14,0.012
S_0|Item_1736|2018-05-22,0.012
S_0|Item_1736|2018-06-02,0.012
S_0|Item_1736|2018-06-13,0.012
S_0|Item_1736|2018-07-19,0.012
S_0|Item_1736|2018-08-24,0.012
S_0|Item_1736|2018-09-23,0.012
S_0|Item_1744|2018-02-14,0.012
S_0|Item_1744|2018-05-22,0.012
S_0|Item_1744|2018-06-02,0.012
S_0|Item_1744|2018-06-13,0.012
S_0|Item_1744|2018-07-19,0.012
S_0|Item_1744|2018-08-24,0.012
